Ondansetron Hydrochloride,may-treat,Posttraumatic Stress Disorder
Ondansetron Hydrochloride,may-treat,Generalized Anxiety Disorder
Ondansetron Hydrochloride,may-treat,Panic Disorder
Ondansetron Hydrochloride,may-treat,Social Anxiety Disorder
Ondansetron Hydrochloride,may-treat,Obsessive-Compulsive Personality Disorder
Ondansetron Hydrochloride,may-treat,Major Depressive Disorder
Ondansetron Hydrochloride,may-treat,Bipolar I Disorder
Ondansetron Hydrochloride,may-treat,Bipolar II Disorder
Ondansetron Hydrochloride,may-treat,Cyclothymic Disorder
Ondansetron Hydrochloride,may-treat,Schizophreniform Disorder
Ondansetron Hydrochloride,may-treat,Schizotypal Personality Disorder
Ondansetron Hydrochloride,may-treat,Brief Psychotic Disorder
Ondansetron Hydrochloride,may-treat,Substance-Induced Psychotic Disorder
Ondansetron Hydrochloride,may-treat,Substance-Induced Mood Disorder
Ondansetron Hydrochloride,may-treat,Substance-Induced Anxiety Disorder
Ondansetron Hydrochloride,may-treat,Substance-Induced Sleep Disorder
Ondansetron Hydrochloride,may-treat,Substance-Induced Sexual Dysfunction
Ondansetron Hydrochloride,may-treat,Substance-Induced Eating Disorder
Ondansetron Hydrochloride,may-treat,Substance-Induced Cognitive Disorder
Ondansetron Hydrochloride,may-treat,Substance-Induced Amnestic Disorder
Ondansetron Hydrochloride,may-treat,Substance-Induced Persisting Dementia
Ondansetron Hydrochloride,may-treat,Substance-Induced Persisting Perception Disorder
Ondansetron Hydrochloride,may-treat,Substance-Induced Psychotic Disorder with Delusions
Ondansetron Hydrochloride,may-treat,Substance-Induced Psychotic Disorder with Hallucinations
Ondansetron Hydrochloride,may-treat,Substance-Induced Mood Disorder with Depressive Features
Ondansetron Hydrochloride,may-treat,Substance-Induced Mood Disorder with Manic Features
Ondansetron Hydrochloride,may-treat,Substance-Induced Anxiety Disorder with Panic Attacks
Ondansetron Hydrochloride,may-treat,Substance-Induced Sexual Dysfunction with Arousal Disorder
Ondansetron Hydrochloride,may-treat,Substance-Induced Sexual Dysfunction with Orgasmic Disorder
Ondansetron Hydrochloride,may-treat,Substance-Induced Eating Disorder with Anorexia Nervosa
Ondansetron Hydrochloride,may-treat,Substance-Induced Eating Disorder with Bulimia Nervosa
Ondansetron Hydrochloride,may-treat,Substance-Induced Cognitive Disorder with Delirium
Ondansetron Hydrochloride,may-treat,Substance-Induced Cognitive Disorder with Persisting Amnestic Disorder
Ondansetron Hydrochloride,may-treat,Substance-Induced Persisting Dementia with Delirium
Ondansetron Hydrochloride,may-treat,Substance-Induced Persisting Dementia with Persisting Amnestic Disorder
Ondansetron Hydrochloride,may-treat,Substance-Induced Persisting Perception Disorder with Hallucinosis
Ondansetron Hydrochloride,may-treat,Substance-Induced Psychotic Disorder with Delusions in Remission
Ondansetron Hydrochloride,may-treat,Substance-Induced Psychotic Disorder with Hallucinations in Remission
Ondansetron Hydrochloride,may-treat,Substance-Induced Mood Disorder with Depressive Features in Remission
Ondansetron Hydrochloride,may-treat,Substance-Induced Mood Disorder with Manic Features in Remission
Ondansetron Hydrochloride,may-treat,Substance-Induced Anxiety Disorder with Panic Attacks in Remission
Ondansetron Hydrochloride,may-treat,Substance-Induced Sexual Dysfunction with Arousal Disorder in Remission
Ondansetron Hydrochloride,may-treat,Substance-Induced Sexual Dysfunction with Orgasmic Disorder in Remission
Ondansetron Hydrochloride,may-treat,Substance-Induced Eating Disorder with Anorexia Nervosa in Remission
Ondansetron Hydrochloride,may-treat,Substance-Induced Eating Disorder with Bulimia Nervosa in Remission
Ondansetron Hydrochloride,may-treat,Substance-Induced Cognitive Disorder with Delirium in Remission
Ondansetron Hydrochloride,may-treat,Substance-Induced Cognitive Disorder with Persisting Amnestic Disorder in Remission
Ondansetron Hydrochloride,may-treat,Substance-Induced Persisting Dementia with Delirium in Remission
Ondansetron Hydrochloride,may-treat,Substance-Induced Persisting Dementia with Persisting Amnestic Disorder in Remission
Ondansetron Hydrochloride,may-treat,Substance-Induced Persisting Perception Disorder with Hallucinosis in Remission
Ondansetron Hydrochloride,may-treat,Substance-Induced Psychotic Disorder with Delusions in Full Remission
Ondansetron Hydrochloride,may-treat,Substance-Induced Psychotic Disorder with Hallucinations in Full Rem
Dolasetron Mesilate,is-a,Antiemetic Agent
Dolasetron Mesilate,may-treat,Nausea
Dolasetron Mesilate,may-treat,Vomiting
Dolasetron Mesilate,may-treat,Chemotherapy-Induced Nausea and Vomiting
Dolasetron Mesilate,may-treat,Postoperative Nausea and Vomiting
Dolasetron Mesilate,may-treat,Radiation-Induced Nausea and Vomiting
Dolasetron Mesilate,may-treat,Gastroenteritis
Dolasetron Mesilate,may-treat,Motion Sickness
Dolasetron Mesilate,may-treat,Migraine-Associated Nausea and Vomiting
Dolasetron Mesilate,may-treat,Hyperemesis Gravidarum
Dolasetron Mesilate,may-treat,Cyclical Vomiting Syndrome
Dolasetron Mesilate,may-treat,Anesthesia-Induced Nausea and Vomiting
Dolasetron Mesilate,may-treat,Gastroparesis
Dolasetron Mesilate,may-treat,Opioid-Induced Nausea and Vomiting
Dolasetron Mesilate,may-treat,Bulimia Nervosa
Dolasetron Mesilate,may-treat,Anorexia Nervosa
Dolasetron Mesilate,may-treat,Cyclic Vomiting Syndrome
Dolasetron Mesilate,may-treat,Functional Dyspepsia
Dolasetron Mesilate,may-treat,Irritable Bowel Syndrome
Dolasetron Mesilate,may-treat,Peptic Ulcer Disease
Dolasetron Mesilate,may-treat,Gastroesophageal Reflux Disease
Dolasetron Mesilate,may-treat,Helicobacter Pylori Infection
Dolasetron Mesilate,may-treat,Zollinger-Ellison Syndrome
Dolasetron Mesilate,may-treat,Gastric Cancer
Dolasetron Mesilate,may-treat,Gastritis
Dolasetron Mesilate,may-treat,Duodenitis
Dolasetron Mesilate,may-treat,Duodenal Ulcer
Dolasetron Mesilate,may-treat,Gastric Ulcer
Dolasetron Mesilate,may-treat,Gastrointestinal Stromal Tumors
Dolasetron Mesilate,may-treat,Pancreatic Cancer
Dolasetron Mesilate,may-treat,Pancreatitis
Dolasetron Mesilate,may-treat,Cholecystitis
Dolasetron Mesilate,may-treat,Cholelithiasis
Dolasetron Mesilate,may-treat,Hepatitis
Dolasetron Mesilate,may-treat,Cirrhosis
Dolasetron Mesilate,may-treat,Liver Cancer
Dolasetron Mesilate,may-treat,Liver Failure
Dolasetron Mesilate,may-treat,Liver Abscess
Dolasetron Mesilate,may-treat,Liver Hemangioma
Dolasetron Mesilate,may-treat,Liver Metastasis
Dolasetron Mesilate,may-treat,Liver Cysts
Dolasetron Mesilate,may-treat,Liver Fibrosis
Dolasetron Mesilate,may-treat,Liver Granuloma
Dolasetron Mesilate,may-treat,Liver Injury
Dolasetron Mesilate,may-treat,Liver Lesion
Dolasetron Mesilate,may-treat,Liver Mass
Dolasetron Mesilate,may-treat,Liver Necrosis
Dolasetron Mesilate,may-treat,Liver Pain
Dolasetron Mesilate,may-treat,Liver Rupture
Dolasetron Mesilate,may-treat,Liver Swelling
Dolasetron Mesilate,may-treat,Liver Trauma
Dolasetron Mesilate,may-treat,Liver Tumor
Dolasetron Mesilate,may-treat,Liver Inflammation
Dolasetron Mesilate,may-treat,Liver Enzyme Abnormality
Dolasetron Mesilate,may-treat,Liver Function Tests Abnormal
Dolasetron Mesilate,may-treat,Liver Cirrhosis
Torasemide,is-a,Loop Diuretic
Torasemide,may-treat,Edema
Torasemide,may-treat,Hypertension
Torasemide,may-treat,Congestive Heart Failure
Torasemide,may-treat,Ascites
Torasemide,may-treat,Nephrotic Syndrome
Torasemide,may-treat,Chronic Renal Failure
Torasemide,may-treat,Hyperkalemia
Torasemide,may-cause,Hypokalemia
Torasemide,may-cause,Hypomagnesemia
Torasemide,may-cause,Dehydration
Torasemide,may-cause,Dizziness
Torasemide,may-cause,Headache
Torasemide,may-cause,Nausea
Torasemide,may-cause,Hypotension
Torasemide,may-cause,Photosensitivity
Torasemide,may-cause,Rash
Torasemide,may-cause,Pruritus
Torasemide,may-cause,Urticaria
Torasemide,contraindication,Anuria
Torasemide,contraindication,Hypersensitivity
Torasemide,contraindication,Hepatic Coma
Torasemide,contraindication,Digitalis Toxicity
Torasemide,contraindication,Hypovolemia
Torasemide,contraindication,Hyponatremia
Torasemide,contraindication,Hypochloremia
Torasemide,contraindication,Hypersensitivity to Sulfonamides
Torasemide,contraindication,Breastfeeding
Torasemide,contraindication,Pregnancy
Losartan Potassium,is-a,Angiotensin II Receptor Blocker
Losartan Potassium,may-treat,Hypertension
Losartan Potassium,may-treat,Diabetic Nephropathies
Losartan Potassium,may-treat,Left Ventricular Hypertrophy
Losartan Potassium,may-treat,Stroke
Losartan Potassium,may-treat,Heart Failure
Losartan Potassium,may-treat,Myocardial Infarction
Losartan Potassium,may-treat,Proteinuria
Losartan Potassium,may-treat,Aortic Aneurysm
Losartan Potassium,may-treat,Marfan Syndrome
Losartan Potassium,may-treat,Autosomal Dominant Polycystic Kidney
Losartan Potassium,may-treat,Migraine Disorders
Losartan Potassium,may-treat,Anxiety Disorders
Losartan Potassium,may-treat,Insomnia
Losartan Potassium,may-treat,Depression
Losartan Potassium,may-treat,Diabetic Retinopathy
Losartan Potassium,may-treat,Chronic Kidney Disease
Losartan Potassium,may-treat,Sarcoidosis
Losartan Potassium,may-treat,Systemic Sclerosis
Losartan Potassium,may-treat,Systemic Lupus Erythematosus
Losartan Potassium,may-treat,Rheumatoid Arthritis
Losartan Potassium,may-treat,Psoriasis
Losartan Potassium,may-treat,Nonalcoholic Fatty Liver Disease
Losartan Potassium,may-treat,Osteoporosis
Losartan Potassium,may-treat,Alzheimer's Disease
Losartan Potassium,may-treat,Parkinson's Disease
Losartan Potassium,may-treat,Multiple Sclerosis
Losartan Potassium,may-treat,Amyotrophic Lateral Sclerosis
Losartan Potassium,may-treat,Huntington Disease
Losartan Potassium,may-treat,Epilepsy
Losartan Potassium,may-treat,Attention Deficit Hyperactivity Disorder
Losartan Potassium,may-treat,Autism Spectrum Disorder
Losartan Potassium,may-treat,Schizophrenia
Losartan Potassium,may-treat,Bipolar Disorder
Losartan Potassium,may-treat,Substance-Related Disorders
Losartan Potassium,may-treat,Eating Disorders
Losartan Potassium,may-treat,Sleep Disorders
Losartan Potassium,may-treat,Pain
Losartan Potassium,may-treat,Inflammation
Losartan Potassium,may-treat,Cancer
Losartan Potassium,may-treat,Infection
Losartan Potassium,may-treat,Autoimmune Diseases
Losartan Potassium,may-treat,Allergic Rhinitis
Losartan Potassium,may-treat,Asthma
Losartan Potassium,may-treat,Chronic Obstructive Pulmonary Disease
Losartan Potassium,may-treat,Pulmonary Hypertension
Losartan Potassium,may-treat,Venous Thromboembolism
Losartan Potassium,may-treat,Atrial Fibrillation
Losartan Potassium,may-treat,Diabetes Mellitus
Losartan Potassium,may-treat,Obesity
Losartan Potassium,may-treat,Metabolic Syndrome
Losartan Potassium,may-treat,Hyperlipidemia
Losartan Potassium,may-treat,Gout
Losartan Potassium,may-treat,Ocular Hypertension
Losartan Potassium,may-treat,Glaucoma
Losartan Potassium,may-treat,Malaria
Losartan Potassium,may-treat,Tuberculosis
Losartan Potassium,may-treat,Human Immunodeficiency Virus Infection
Losartan Potassium,may-treat,Hepatitis C
Losartan Potassium,may-treat,Hepatitis B
Losartan Potassium,may-treat,Influenza
Losartan Potassium,may-treat,COVID-19
Losartan Potassium,may-treat,Ebola Virus Disease
Losartan Potassium,may-treat,Zika Virus Infection
Losartan Potassium,may-treat,Yellow Fever
Losartan Potassium,may-treat,Dengue
Losartan Potassium,may-treat,Chikungunya Virus Infection
Losartan Potassium,may-treat,West Nile Fever
Losartan Potassium,may-treat,Lyme Disease
Losartan Potassium,may-treat,Rocky Mountain Spotted Fever
Losartan Potassium,may-treat,Typhoid Fever
Losartan Potassium,may-treat,Cholera
Losartan Potassium,may-treat,Meningitis
Losartan Potassium,may-treat,Encephalitis
Losartan Potassium,may-treat,Rabies
Losartan Potassium,may-treat,Tetanus
Losartan Potassium,may-treat,Botulism
Losartan Potassium,may-treat,Anthrax
Losartan Potassium,may-treat,Plague
Losartan Potassium,may-treat,Smallpox
Losartan Potassium,may-treat,Measles
Losartan Potassium,may-treat,Mumps
Losartan Potassium,may-treat,Rubella
Losartan Potassium,may-treat,Varicella
Losartan Potassium,may-treat,Human Papillomavirus Infection
Losartan Potassium,may-treat,Herpes Simplex
Losartan Potassium,may-treat,Herpes Zoster
Losartan Potassium,may-treat,Candidiasis
Losartan Potassium,may-treat,Aspergillosis
Losartan Potassium,may-treat,Cryptococcosis
Losartan Potassium,may-treat,Histoplasmosis
Losartan Potassium,may-treat,Coccidioidomycosis
Losartan Potassium,may-treat,Pneumocystis Infections
Losartan Potassium,may-treat,Toxoplasmosis
Losartan Potassium,may-treat,Trichomonas Vaginitis
Losartan Potassium,may-treat,Giardiasis
Losartan Potassium,may-treat,Malaria (Falciparum)
Losartan Potassium,may-treat,Malaria (Vivax)
Losartan Potassium,may-treat,Malaria (Ovale)
Losartan Potassium,may-treat,Malaria (Malariae)
Losartan Potassium,may-treat,Babesiosis
Losartan Potassium,may-treat,Leishmaniasis
Losartan Potassium,may-treat,Trypanosomiasis
Losartan Potassium,may-treat,Schistosomiasis
Losartan Potassium,may-treat,Filariasis
Losartan Potassium,may-treat,Onchocerciasis
Losartan Potassium,may-treat,Ascariasis
Losartan Potassium,may-treat,Hookworm Infection
Losartan Potassium,may-treat,Trichuriasis
Losartan Potassium,may-treat,Echinococcosis
Losartan Potassium,may-treat,Taeniasis
Losartan Potassium,may-treat,Cysticercosis
Losartan Potassium,may-treat,Toxocariasis
Losartan Potassium,may-treat,Lymphatic Filariasis
Losartan Potassium,may-treat,Dracunculiasis
Losartan Potassium,may-treat,Fascioliasis
Losartan Potassium,may-treat,Paragonimiasis
Losartan Potassium,may-treat,Clonorchiasis
Atorvastatin Calcium,is-a,Lipid-Lowering Agent
Atorvastatin Calcium,may-treat,Hyperlipidemia
Atorvastatin Calcium,may-treat,Atherosclerosis
Atorvastatin Calcium,may-treat,Coronary Artery Disease
Atorvastatin Calcium,may-treat,Ischemic Stroke
Atorvastatin Calcium,may-treat,Myocardial Infarction
Atorvastatin Calcium,may-treat,Familial Hypercholesterolemia
Atorvastatin Calcium,side-effect,Headache
Atorvastatin Calcium,side-effect,Nausea
Atorvastatin Calcium,side-effect,Muscle Pain
Atorvastatin Calcium,side-effect,Liver Function Abnormal
Atorvastatin Calcium,side-effect,Rhabdomyolysis
Atorvastatin Calcium,treatment,Hyperlipidemia
Atorvastatin Calcium,treatment,Atherosclerosis
Atorvastatin Calcium,treatment,Coronary Artery Disease
Atorvastatin Calcium,treatment,Ischemic Stroke
Atorvastatin Calcium,treatment,Myocardial Infarction
Atorvastatin Calcium,treatment,Familial Hypercholesterolemia
Atorvastatin Calcium,test,Lipid Panel
Atorvastatin Calcium,test,Liver Function Tests
Montelukast Sodium,is-a,Leukotriene Receptor Antagonist
Montelukast Sodium,may-treat,Asthma
Montelukast Sodium,may-treat,Allergic Rhinitis
Montelukast Sodium,may-treat,Exercise-Induced Bronchoconstriction
Montelukast Sodium,may-treat,Chronic Obstructive Pulmonary Disease
Montelukast Sodium,may-treat,Urticaria
Montelukast Sodium,symptom,Wheezing
Montelukast Sodium,symptom,Shortness of Breath
Montelukast Sodium,symptom,Nasal Congestion
Montelukast Sodium,symptom,Sneezing
Montelukast Sodium,treatment,Montelukast Sodium
Montelukast Sodium,test,Pulmonary Function Tests
Montelukast Sodium,test,Allergy Skin Testing
Montelukast Sodium,test,Blood Tests
Erosive Gastritis,is-a,Gastritis
Erosive Gastritis,may-cause,Abdominal Pain
Erosive Gastritis,may-cause,Nausea
Erosive Gastritis,may-cause,Vomiting
Erosive Gastritis,may-cause,Hematemesis
Erosive Gastritis,symptom,Abdominal Pain
Erosive Gastritis,symptom,Nausea
Erosive Gastritis,symptom,Vomiting
Erosive Gastritis,symptom,Hematemesis
Erosive Gastritis,treatment,Proton Pump Inhibitors
Erosive Gastritis,treatment,H2 Receptor Antagonists
Erosive Gastritis,treatment,Antacids
Erosive Gastritis,treatment,Antibiotics
Erosive Gastritis,test,Upper Gastrointestinal Endoscopy
Erosive Gastritis,test,Gastric Biopsy
Erosive Gastritis,test,Stool Test for H. pylori
Chlorhexidine Gluconate,is-a,Antiseptic
Chlorhexidine Gluconate,may-treat,Gingivitis
Chlorhexidine Gluconate,may-treat,Periodontitis
Chlorhexidine Gluconate,may-treat,Plaque
Chlorhexidine Gluconate,may-treat,Skin Infection
Chlorhexidine Gluconate,may-treat,Surgical Site Infection
Chlorhexidine Gluconate,may-treat,Catheter-Related Infection
Chlorhexidine Gluconate,may-treat,Central Line-Associated Bloodstream Infection
Chlorhexidine Gluconate,may-treat,Ventilator-Associated Pneumonia
Chlorhexidine Gluconate,may-treat,Urinary Tract Infection
Chlorhexidine Gluconate,may-treat,Conjunctivitis
Chlorhexidine Gluconate,may-treat,Otitis Externa
Chlorhexidine Gluconate,may-treat,Vaginitis
Chlorhexidine Gluconate,may-treat,Diaper Rash
Chlorhexidine Gluconate,may-treat,Pressure Ulcer
Chlorhexidine Gluconate,may-treat,Burn Wound
Chlorhexidine Gluconate,may-treat,Fungal Infection
Chlorhexidine Gluconate,may-treat,Bacterial Infection
Chlorhexidine Gluconate,may-treat,Viral Infection
Chlorhexidine Gluconate,may-treat,Parasitic Infection
Chlorhexidine Gluconate,may-treat,Helminthiasis
Chlorhexidine Gluconate,may-treat,Scabies
Chlorhexidine Gluconate,may-treat,Pediculosis
Chlorhexidine Gluconate,may-treat,Trichomoniasis
Chlorhexidine Gluconate,may-treat,Giardiasis
Chlorhexidine Gluconate,may-treat,Cryptosporidiosis
Chlorhexidine Gluconate,may-treat,Amebiasis
Chlorhexidine Gluconate,may-treat,Malaria
Chlorhexidine Gluconate,may-treat,Leishmaniasis
Chlorhexidine Gluconate,may-treat,Toxoplasmosis
Chlorhexidine Gluconate,may-treat,Schistosomiasis
Chlorhexidine Gluconate,may-treat,Filariasis
Chlorhexidine Gluconate,may-treat,Ascariasis
Chlorhexidine Gluconate,may-treat,Hookworm Infection
Chlorhexidine Gluconate,may-treat,Whipworm Infection
Chlorhexidine Gluconate,may-treat,Pinworm Infection
Chlorhexidine Gluconate,may-treat,Tapeworm Infection
Chlorhexidine Gluconate,may-treat,Lyme Disease
Chlorhexidine Gluconate,may-treat,Rocky Mountain Spotted Fever
Chlorhexidine Gluconate,may-treat,Typhus
Chlorhexidine Gluconate,may-treat,Cholera
Chlorhexidine Gluconate,may-treat,Dysentery
